text,BIO_anno,class,bank_topic
封卡只是鸡的原因吗？,B-COMMENTS_N I-COMMENTS_N O O O O O O O O,2,交通银行
凉了,B-COMMENTS_ADJ I-COMMENTS_ADJ,0,农业银行
v，多交流交流经验，基金是咋赚钱的啊,O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O,2,
我的也是3K菜卡??差不多一年半才提额,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O B-COMMENTS_N I-COMMENTS_N,2,
我是5万挡，招行的,O O O O O O B-BANK I-BANK O,2,
试试不就知道了，我的额度就是这么提高的,O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O B-COMMENTS_ADJ O,2,
我这是是u盾不,O O O O O O O,2,中国银行
9行全空，有几行额度变成几千的还一直用，打算结清3行。一直不提，啥也下不了,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O O,2,建设银行
同上，原来不是我一个人，这就宽心了,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
对的，是两个。工商和建设,O O O O O O O B-BANK I-BANK O B-BANK I-BANK,2,
给他打电话才还不给打??不用鸟他，招行客服还是很专业的,O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
有房有车可以做一笔贷款还清啊,O O O O O O O O O B-PRODUCT I-PRODUCT O O O,2,交通银行
我没有打12378，，现在也成功做了个性化分期,O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT,2,招商银行
处理了百分之五十,O O O O O O O O,2,工商银行
你解了没，我的没解。晕了，好心累啊,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
我工行二星用户，上个月刚申请花旗下卡1.8万。现在深圳工作有五险一金，申请mini会不会被拒阿。。mini每年刷6万免年费吗？...,O B-BANK I-BANK O O O O O O O O O O O B-BANK I-BANK B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O B-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2,工商银行
还是4.3真幸福，要知道一次性都贷出来了,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,1,工商银行
你自己说了呆账了，银行不应该扣钱吗,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2,招商银行
我忽悠了一张私钻，说不要管理费,O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O,2,招商银行
退款是原路退回信用卡的，只是给你恢复额度而已，老老实实拿台鸡搞出来更好。,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,招商银行
上月解了，也没打算再用工行银行的了,O O O O O O O O O O O B-BANK I-BANK O O O O,2,
黄金是好土,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,中国银行
你牛逼,O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,民生银行
3.小招银联白:90k4.中信白条卡:86.5k,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-BANK I-BANK B-PRODUCT I-PRODUCT O O O O O O O,2,民生银行
我昨晚申请的，已经过了中午，额度是共享的。,O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2,
你怎么知道有的，额度调整那界面里有数字提示的吗？还是要点一下才知道有没有,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O O O O O O,2,民生银行
不是的吧，直接微信支付，活动就要微信支付随机减的,O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O,2,工商银行
办的时候不是有显示吗 没看清楚么,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
我也收不到公众号和APP都试过了,O O O O O O O O O O O O O O O O,2,中国银行
很便宜了2万一年才580，分期还划算的吧,O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2,
这资质八成能过，额度还不会低的,O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2,
准，我收短信是12:19，效率很高,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
首提提了多少？,B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,招商银行
快了,B-COMMENTS_ADJ O,2,建设银行
在哪网申的求教,O O B-COMMENTS_N I-COMMENTS_N O O O,2,工商银行
刷啊，小笔生活消费,O O O O O O O B-COMMENTS_N I-COMMENTS_N,2,招商银行
3000菜卡一张，浦发的,O O O O O O O O O B-BANK I-BANK O,2,
新人发文，需要您的多多支持与鼓励~经典白的一些问题,O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O,2,招商银行
网页版查的征信？,O O O O O B-PRODUCT I-PRODUCT O,2,工商银行
开具结清证明也行的。这样就可以把卡注销了,O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,
融E借借5000出来就可以调,O O O O O O O O O O O O O O,2,工商银行
还在审核中，其他卡提示不能通过网络渠道应用。,O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2,中信银行
我看利率挺低的可以搞出来把,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O,2,民生银行
达到消费金额自动抵扣……如果卡绑定支付宝，会除了发消费通知，再发一条抵扣金通知,O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O B-COMMENTS_N I-COMMENTS_N I-COMMENTS_N O O,2,招商银行
加油的时候试试也没关系。是联名卡。没事，不会没用就扣钱，放心吧,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
现在不刷他了，申请车车通过也不知道多少额度,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ B-COMMENTS_N I-COMMENTS_N,2,民生银行
招商57k,B-BANK I-BANK O O O,2,招商银行
额度怎么看？,B-COMMENTS_N I-COMMENTS_N O O O O,2,建设银行
卡多不好批??。我15.8额度，申了两次没有批，就因为多头授信。,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O,2,
是不是无害？,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,民生银行
没人抢,O O O,2,工商银行
没打，基金都亏了，打了也没啥啊,O O O B-PRODUCT I-PRODUCT O B-COMMENTS_ADJ O O O O O O O O,2,
7张不是应该问还可以推哪家吗,O O O O O O O O O O O O O O,2,工商银行
稳住，有临额是好事,B-COMMENTS_ADJ I-COMMENTS_ADJ O O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,招商银行
邮双鼎白50K；,O B-PRODUCT I-PRODUCT I-PRODUCT O O O O,2,工商银行
你需要去柜台，明确告知柜员，帮忙修改一下信用卡系统的手机号码。把电话号码改成现在使用的，就可以咯。,O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O,2,中国银行
废废居然成了你额度最高的卡。我是不会消废废的总是在我困难的时候没有断过财智金??而且利息还能接受。四大是好可是四大的一万也不能顶2万用。论高额度卡的重要性，真...,O O O O O O O B-COMMENTS_N I-COMMENTS_N B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O,2,
3k5k基本稳。,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2,招商银行
一定得去网点激活吗？,O O O O O O B-COMMENTS_N I-COMMENTS_N O O,2,工商银行
征信有问题吧,B-PRODUCT I-PRODUCT O O O O,2,交通银行
哎，都磨了五个月了，还是不开口，我这额度就这样了吧,O O O O O O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O,2,
九万九变成一万九？太坑了吧,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2,
找个人嫁了吧，你没看昨天的热帖，婚前30万由老公买单，房子都卖了，接了婚的就离婚再找一个，接盘侠多的是,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ,2,招商银行
我的-个人资料-联系地址??，刚瞅了眼我自己的信息，好像也乱了，我都怀疑前几天e分期一直秒拒就是因为办储蓄卡的时候地址又给我搞乱了。...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O B-PRODUCT I-PRODUCT O O O B-COMMENTS_ADJ O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_ADJ O O O O O,2,
看，好慢！,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,工商银行
干啥了被冻结,O O O O B-COMMENTS_N I-COMMENTS_N,2,工商银行
王老板好，羡慕你牙,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O,2,
恭喜，后期三加一,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,1,招商银行
打人工调额还是查额。。,O O O B-COMMENTS_N I-COMMENTS_N O O B-COMMENTS_N I-COMMENTS_N O O,2,工商银行
是不是积分过期了，可以打客服问问,O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O,2,工商银行
不知道现在能不能免费收藏。?????这几天我只是在看贴纸。工行的密码虽然不是不锈钢做的，但是是免费收转的,O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O,2,民生银行
你的标准白金是那个灰色的尊尚标准白金卡吗？,O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT I-PRODUCT O O,2,民生银行
医护卡只能医护人员才能申请？,O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2,工商银行
小心被人招呼,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O,2,工商银行
对的，上次我问是这样的，很方便的,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
＊招商：10k,O B-BANK I-BANK O O O O,2,建设银行
也是无可奈何了,O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O,2,工商银行
原来的申卡需要审批??但是可以打印自己的名字??现在网点直接有卡??可以直接办理，很方便的，我上周办的招行的就是的,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O,2,
6月9号4000，现在19000？招行你家开的？,O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O,2,招商银行
所以我的那个工行大概率也是银行上报以后直接洗白吗？我是14年1月呆的征信显示这个月8号协商处理的12000还了一半本来一分钱都不想还因为当时早就还完了想了一下时...,O O O O O O B-BANK I-BANK O O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,2,工商银行
等账单日过了打算分个12或者24期??0.38比中信新快线划算多了,O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O O O O O O O O B-BANK I-BANK O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
前段时间我托关系最少给他省了3000块都不止。电话打了十个都不止。他做生意的我不信几万块流动资金没有？我得钱在理财拿不出来而已。算了算了，我房子钥匙都拿到了。没意...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O O O O O,2,招商银行
招商66k中信54k光大30k浦发25k,B-BANK I-BANK O O O B-BANK I-BANK O O O B-BANK I-BANK O O O B-BANK I-BANK O O O,2,工商银行
民生8.4w可用1.6w????借呗19.2w可用0,B-BANK I-BANK O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,2,
我的是不足3个月～刚一个月多一点～我就是想知道刚一个多月的卡是不是都是018～,O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O O O O O O O O,2,招商银行
14万工资。税金是多少？,O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,建设银行
浦发AE白10W,B-BANK I-BANK O O O O O O,2,建设银行
当时给您打电话了吗，打电话成功率高,O O O O O O O O O O O O O O O O B-COMMENTS_ADJ,2,
500多万还是500多块？说清楚啊，我也着急呢,O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
孙女士在原恒泰农村合作银行存入50万元，同年9月又存款50万元。2014年，恒泰农村合作银行进行改制，改制后的银行便是枣庄农商银行。,O O O O O B-BANK I-BANK I-BANK I-BANK I-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK I-BANK I-BANK I-BANK I-BANK O O O O O O O O O O O O O B-BANK I-BANK I-BANK I-BANK I-BANK I-BANK O,2,
中行二卡不都不查征信同额秒批吗。你注销3w的卡，再申请二卡不就9w又下来一张了,B-BANK I-BANK O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O O B-COMMENTS_ADJ O O O O O,2,中国银行
大妈提额靠砖，我之前下卡才500，销了，搬砖后下卡16w,O O B-COMMENTS_N I-COMMENTS_N O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O,2,工商银行
前几天能查到，29号以后0532地区也查不到了，是什么情况啊，太难了,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
你基础高吧,O O O B-COMMENTS_ADJ O,2,民生银行
我的也到账了,O O O O O O,2,工商银行
这个自己满意就好,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ,2,民生银行
上周打了电话了，说帮提交解冻申请，现在也一直没消息,O O O O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O,2,工商银行
装修贷可以网申？不需要上门拍毛坯之类的吗,B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O,2,建设银行
我打通卡部了，说让我每个月还一点，算是成功了,O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
准确吗？应该准确的，不用担心,O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
我三年了，额度没变过也没有临时过一直五千,O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O,2,民生银行
没拒就有希望，稳住别急,O B-COMMENTS_ADJ O O O O O B-COMMENTS_ADJ O O B-COMMENTS_ADJ,2,招商银行
楼主试了么？??结果怎么样？我等了好久,O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
前缀是怎么套的？能举个例子吗？着急等,O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
降额逾期，不能上演?,B-COMMENTS_ADJ O B-COMMENTS_N I-COMMENTS_N O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O,2,中国银行
信用信息显示时，招行就是这么显示的,O O O O O O O O B-BANK I-BANK O O O O O O O,2,
我都没这个优惠，有的话我也分期了,O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O B-PRODUCT I-PRODUCT O,2,招商银行
MONO自画像,O O O O O O O,2,民生银行
这种卡。下卡是要去选的商户做分期吗？还是怎么操作,O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O,2,民生银行
借出来需要用到U盾吗,O O O O O O O B-PRODUCT I-PRODUCT O,2,工商银行
还了一半能分期吗？每个月违约金和利息一千四百多，,O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O B-COMMENTS_N I-COMMENTS_N O O O O O O,2,中国银行
给你相反，工商，广发，民生都给过了，中信是买了点理财邀请的，给拒了,O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-BANK I-BANK O B-BANK I-BANK O B-BANK I-BANK O O O O O B-BANK I-BANK O O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ O,2,中信银行
不能直接刷鸡吗？,B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O,2,招商银行
无任何存款，首卡网申，秒批，都没一分钟就显示通过，就是不知道能不能养大点,O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ O,2,工商银行
一句话问经办人就可以了跟中介说没有什么用要把经办人发展成核心合伙人要钱砸钱塞红包不喜欢红包聊感情反正你懂的正常肯接件房贷就没有问题耐心等待就可以了...,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O B-PRODUCT I-PRODUCT O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O,2,建设银行
招商最起码不会有几分的吧。一直都是三毛多，五毛多。,B-BANK I-BANK O O O O O O O O O O O O O O O O O O O O O O O,2,中信银行
上次交契税反正是直接不能刷,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,中国银行
你的是鸟白了吗,O O O B-PRODUCT I-PRODUCT O O,2,招商银行
就是代办呢，怎么会没有呢，我几个城市都有,O O O O O O O O O O O O O O O O O O O O,2,工商银行
打卡参加7.2，羊毛免费,O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ,2,
刚刚打电话给我，恢复不了，放弃吧,O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
哈哈东风破我比东风还破,O O O O O O O O O O O,2,招商银行
我前两天都下了两万的etc,O O O O O O O O O O O O O,2,工商银行
三无人员，是无收入，无文凭，无固定资产，你的介绍资质不是三无。。。大家都以为你来装的，这种信用卡就很难批,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ O,2,
多长时间到的卡昂，从邮寄到拿卡,B-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ I-COMMENTS_ADJ O O O O O O O O O O O,2,招商银行
弄了啊，信用卡额度调平，然后当天还了，用一次征信而已,O O O O B-PRODUCT I-PRODUCT I-PRODUCT B-COMMENTS_N I-COMMENTS_N O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O,2,工商银行
海淀支行问了，黑财富要6星，机器上有；香白也没水，过的还是个人征信有所改善。,O O O O O O O B-PRODUCT I-PRODUCT I-PRODUCT O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O O O O B-PRODUCT I-PRODUCT O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,工商银行
也有过一次小机会,O O O O O B-COMMENTS_ADJ O O,2,民生银行
我这个月初提到5.5万好吗？我没有社保基金???????,O O O O O O O O O O O O O O O O O O O B-PRODUCT I-PRODUCT O O O O O O O,2,中信银行
用拉某拉小心被降额，经常跳码跳加油站超市。换个其他的,O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O B-COMMENTS_ADJ I-COMMENTS_N O O O O O O O O O O O O O O O O O,2,招商银行
马上一个月了，还没动静，请问是什么情况啊？效率这么低么,O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ O,2,
在五倍三倍面前都是小弟弟!,O O O O O O O O O B-COMMENTS_ADJ O O O,2,中国银行
马的，秒拒,O O O O B-COMMENTS_ADJ,2,民生银行
从批卡到开卡首刷然后第三天显示达标，至少也要四五天，到时有没有就不一定了，不过这个活动时间还很长，还有小半年，就算没有也大概率会补货…心累吧,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-COMMENTS_ADJ I-COMMENTS_ADJ O,2,
